Occurrence_Code,acft_model,num_eng,eng_type,crew_category,crew_age,latitude,longitude,light_cond,vis_sm,wx_temp,wind_dir_deg,wind_vel_kts,altimeter,code
550094,PA 30,2.0,REC,PASS,32.0,445434N,0012309W,DAYL,10.0,72.0,200.663026087873,6.0,29.8999996185303,AUTR
402341,PA28R,1.0,REC,PLT,40.0,294533N,0952215W,NITE,10.0,81.0,228.2456513600377,9.126797460318674,29.9500007629395,UNK
550230,120,1.0,REC,PLT,65.0,451834N,0924124W,DAYL,10.0,82.0,210.0,7.0,30.0400009155273,UNK
550230,120,1.0,REC,DSTU,43.0,451834N,0924124W,DAYL,10.0,82.0,210.0,7.0,30.0400009155273,UNK
400250,AT802,1.0,TP,PLT,64.0,372142N,1143359W,DAYL,10.0,99.0,169.84160987628738,9.633906851797216,30.0400009155273,COMP
400250,AT802,1.0,TP,PLT,62.0,372142N,1143359W,DAYL,10.0,99.0,169.84160987628738,9.633906851797216,30.0400009155273,COMP
401250,DHC-2,1.0,REC,PLT,57.0,602944N,0015111W,DAYL,10.0,59.0,138.6792286300042,8.66356212977769,29.9300003051758,UNK
402250,PA 12,1.0,REC,PLT,63.0,602944N,0015111W,DAYL,10.0,59.0,138.6792286300042,8.66356212977769,29.9300003051758,UNK
300090,PA32RT,1.0,REC,PLT,46.0,413056N,0075156W,DAYL,10.0,72.0,212.5754899606997,8.018592466529002,30.0100002288818,UNK
400192,NAVION,1.0,REC,PLT,52.0,373612N,1131120W,DAYL,10.0,77.0,295.6079661454818,9.364839466089466,30.2099990844727,UNK
400192,NAVION,1.0,REC,PRPS,63.0,373612N,1131120W,DAYL,10.0,77.0,295.6079661454818,9.364839466089466,30.2099990844727,UNK
350240,A188,1.0,REC,PLT,59.0,402349N,0921054W,DAYL,10.0,77.0,40.0,10.0,29.9699993133545,ONB
550300,A185,1.0,REC,PLT,65.0,048102N,1141254W,DAYL,10.0,66.0,60.0,8.0,30.0200004577637,NET
551090,T206,1.0,REC,PLT,40.0,362043N,0941310W,DAYL,10.0,79.0,300.0,4.0,30.0,TVRA
552094,182,1.0,REC,PLT,42.0,431324N,1222516W,NITE,10.0,84.0,20.0,8.0,29.8400001525879,NONE
552230,180,1.0,REC,PASS,36.0,603447N,1511439W,DAYL,10.0,64.0,230.0,4.0,29.6700000762939,NET
552230,180,1.0,REC,PASS,36.0,603447N,1511439W,DAYL,10.0,64.0,230.0,4.0,29.6700000762939,NET
552230,180,1.0,REC,PASS,36.0,603447N,1511439W,DAYL,10.0,64.0,230.0,4.0,29.6700000762939,NET
552230,180,1.0,REC,PASS,36.0,603447N,1511439W,DAYL,10.0,64.0,230.0,4.0,29.6700000762939,NET
450342,PA28,1.0,REC,FLTI,26.0,444137N,0692255W,DAYL,10.0,81.0,220.0,15.0,29.917734373114595,AUTR
450342,PA28,1.0,REC,DSTU,35.0,444137N,0692255W,DAYL,10.0,81.0,220.0,15.0,29.917734373114595,AUTR
404190,PA25,1.0,REC,PLT,21.0,025452N,0008098W,DAYL,10.0,82.0,219.8238597639885,6.283480835546576,30.0200004577637,UNK
450470,172,1.0,REC,PLT,33.0,372016N,0121481W,DAYL,7.0,55.0,308.3518737120961,7.6997031327805345,30.0499992370605,UNK
100050,A188,1.0,REC,PLT,44.0,423611N,0971513W,DAYL,10.0,66.0,330.0,4.0,30.1100006103516,UNK
552230,GOT ROCKS,1.0,REC,PLT,56.0,633136N,1504743W,DAYL,10.0,61.0,164.62222297823436,5.2,29.886443759796403,AUTR
508400,PA28R,1.0,REC,FLTI,43.0,393428N,0104518W,DAYL,10.0,81.0,240.0,4.0,30.1900005340576,NWS
508400,PA28R,1.0,REC,DSTU,20.0,393428N,0104518W,DAYL,10.0,81.0,240.0,4.0,30.1900005340576,NWS
450342,T210,1.0,REC,PLT,37.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
450342,T210,1.0,REC,PASS,39.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
450342,T210,1.0,REC,PASS,39.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
450342,T210,1.0,REC,PASS,39.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
450342,T210,1.0,REC,PASS,39.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
450342,T210,1.0,REC,PASS,39.0,040341N,0110301W,DAYL,10.0,75.0,120.0,5.0,30.1200008392334,UNK
509120,A1,1.0,REC,PLT,47.0,361327N,1182952W,DAYL,10.0,84.0,200.0,8.0,29.9500007629395,NET
400341,VARI EZE,1.0,REC,PLT,55.0,352652N,0118419W,DAYL,10.0,68.0,164.62222297823436,5.2,29.886443759796403,UNK
450241,A-1C-200,1.0,REC,PLT,49.0,042482N,1105728W,DAYL,10.0,73.0,320.0,5.0,30.2000007629395,UNK
300400,180,1.0,REC,PASS,36.0,441246N,0114560W,DAYL,30.0,72.0,280.0,10.0,30.2299995422363,ONB
400270,SR22,1.0,REC,PLT,55.0,402442N,0871526W,DAYL,9.0,0.0,164.62222297823436,5.2,29.886443759796403,NET
300342,PA18,1.0,REC,PLT,53.0,455755N,0953555W,DAYL,10.0,73.0,200.0,8.0,30.0400009155273,UNK
450241,SPORTCRUISER,1.0,REC,FLTI,35.0,332846N,0096553W,DAYL,10.0,88.0,230.0,9.0,29.8899993896484,AUTR
450241,SPORTCRUISER,1.0,REC,DSTU,29.0,332846N,0096553W,DAYL,10.0,88.0,230.0,9.0,29.8899993896484,AUTR
300240,PA 14,1.0,REC,PLT,45.0,402236N,1203423W,DAYL,10.0,91.0,50.0,4.0,30.1399993896484,UNK
300240,PA 14,1.0,REC,PRPS,35.0,402236N,1203423W,DAYL,10.0,91.0,50.0,4.0,30.1399993896484,UNK
350240,SR22,1.0,REC,PLT,49.0,038625N,0924021W,DAYL,10.0,80.0,164.62222297823436,5.2,29.886443759796403,UNK
550230,G164,1.0,TP,PLT,56.0,045477N,0094123W,DAYL,10.0,61.0,308.3518737120961,7.6997031327805345,30.0499992370605,NET
300900,SEAREY,1.0,REC,PLT,59.0,029331N,0095232W,DAYL,10.0,84.0,164.62222297823436,5.2,29.886443759796403,AUTR
300341,36,1.0,REC,PLT,64.0,026747N,0973745W,DAYL,10.0,91.0,150.0,8.0,30.0100002288818,UNK
300230,35,1.0,REC,PLT,48.0,443617N,1022319W,DUSK,10.0,75.0,30.0,6.0,30.1900005340576,NET
552150,LA4,1.0,REC,PLT,50.0,265044N,0801318W,DAYL,9.4,86.0,140.0,3.0,29.9599990844727,AUTR
507342,PA34,2.0,REC,FLTI,25.0,041213N,0072127W,NITE,10.0,70.0,220.0,5.0,29.8700008392334,UNK
507342,PA34,2.0,REC,DSTU,23.0,041213N,0072127W,NITE,10.0,70.0,220.0,5.0,29.8700008392334,UNK
552900,HIGH PERFORMER,1.0,REC,PLT,56.0,068825N,1475639W,DAYL,10.0,54.0,50.0,4.0,29.8700008392334,UNK
301342,PA32,1.0,REC,PLT,40.0,302434N,0842130W,DAYL,10.0,82.0,175.25635017416369,10.67316626592362,29.8999996185303,AUTR
552380,F1 Rocket,1.0,REC,PRPS,50.0,401452N,0080048W,DAYL,10.0,75.0,300.0,5.0,29.9500007629395,AUTR
552380,F1 Rocket,1.0,REC,PLT,59.0,401452N,0080048W,DAYL,10.0,75.0,300.0,5.0,29.9500007629395,AUTR
301096,140,1.0,REC,PLT,39.0,343114N,0099262W,DAYL,10.0,86.0,70.0,4.0,30.1800003051758,AUTR
301096,140,1.0,REC,PASS,40.0,343114N,0099262W,DAYL,10.0,86.0,70.0,4.0,30.1800003051758,AUTR
508360,M20C,1.0,REC,DSTU,53.0,452540N,1225635W,DAYL,10.0,81.0,300.0,8.0,30.0300006866455,AUTR
551230,M5,1.0,REC,PLT,42.0,385050N,0944416W,DAYL,10.0,79.0,130.0,6.0,29.8999996185303,AUTR
300230,PA28,1.0,REC,PLT,53.0,032139N,0962353W,DAYL,10.0,82.0,210.0,8.0,29.9500007629395,AUTR
400240,LANCAIR SUPER ES,1.0,REC,PLT,58.0,475339N,0914617W,NDRK,10.0,63.0,140.0,8.0,29.8700008392334,UNK
452241,AT802,1.0,TP,PLT,55.0,355128N,0090226W,DAYL,10.0,75.0,60.0,7.0,29.8899993896484,UNK
301300,TB200,1.0,REC,PLT,26.0,415457N,0724636W,DAYL,10.0,91.0,300.0,12.0,29.8799991607666,AUTR
400342,11AC,1.0,REC,PLT,60.0,353949N,0815317W,DAYL,10.0,84.0,180.0,6.0,30.0400009155273,AUTR
500900,F5,2.0,TJ,PLT,47.0,394051N,1195248W,DAYL,10.0,77.0,30.0,4.0,30.1100006103516,AUTR
400342,R182,1.0,REC,PLT,31.0,030820N,0092200W,DAYL,10.0,82.0,40.0,6.0,29.9799995422363,UNK
551090,55,2.0,REC,PLT,48.0,036728N,0864041W,DAYL,10.0,82.0,183.3730152123169,5.347630952380954,30.1499996185303,AUTR
551090,55,2.0,REC,FLTI,59.0,036728N,0864041W,DAYL,10.0,82.0,183.3730152123169,5.347630952380954,30.1499996185303,AUTR
300341,G164,1.0,REC,PLT,30.0,004173N,1014817W,DAYL,10.0,97.0,160.0,11.0,29.9599990844727,AUTR
550230,PA18,1.0,REC,PLT,50.0,631139N,1423419W,DAYL,10.0,64.0,238.52478228832763,8.450849708561332,29.9200000762939,NONE
500330,767,2.0,TF,PLT,60.0,335811N,1181425W,NITE,10.0,73.0,110.0,4.0,29.8500003814697,COMP
500330,767,2.0,TF,CPLT,45.0,335811N,1181425W,NITE,10.0,73.0,110.0,4.0,29.8500003814697,COMP
508240,T210,1.0,REC,PLT,46.0,385513N,1043329W,DAYL,10.0,88.0,360.0,10.0,30.1800003051758,UNK
450341,172,1.0,REC,FLTI,29.0,002616N,0804537W,DAYL,10.0,93.0,120.0,11.0,30.0499992370605,NWS
450341,172,1.0,REC,DSTU,38.0,002616N,0804537W,DAYL,10.0,93.0,120.0,11.0,30.0499992370605,NWS
300300,A36,1.0,REC,PLT,59.0,403425N,1222426W,DAYL,4.0,68.0,235.986337661176,10.586514430014429,29.7900009155273,UNK
300300,A36,1.0,REC,FLTI,58.0,403425N,1222426W,DAYL,4.0,68.0,235.986337661176,10.586514430014429,29.7900009155273,UNK
450120,RV6,1.0,REC,PLT,38.0,384837N,0751416W,DAYL,10.0,93.0,270.0,10.0,29.8199996948242,AUTR
450120,RV6,1.0,REC,PRPS,55.0,384837N,0751416W,DAYL,10.0,93.0,270.0,10.0,29.8199996948242,AUTR
551094,DA 40,1.0,REC,FLTI,33.0,315958N,1102136W,DAYL,10.0,100.0,330.0,6.0,29.8600006103516,NET
551094,DA 40,1.0,REC,DSTU,21.0,315958N,1102136W,DAYL,10.0,100.0,330.0,6.0,29.8600006103516,NET
550092,152,1.0,REC,DSTU,30.0,041413N,0812323W,DAYL,10.0,77.0,250.0,9.0,29.95738760727949,UNK
552310,C90A,2.0,TP,PLT,64.0,403314N,0124758W,NITE,8.0,52.0,110.0,4.0,29.8899993896484,NWS
551092,182,1.0,REC,PLT,46.0,032739N,0081128W,NR,10.0,81.0,70.0,6.0,30.0,UNK
300230,414,2.0,REC,PLT,49.0,424412N,0825320W,DAYL,10.0,72.0,140.0,5.0,29.8799991607666,UNK
100080,CH601,1.0,REC,PLT,64.0,026558N,0815927W,DAYL,10.0,90.0,203.0060923766233,5.0,30.0400009155273,AUTR
509240,PA 14,1.0,REC,PLT,28.0,061371N,1491918W,DAYL,10.0,57.0,80.0,11.0,29.1000003814697,AUTR
300400,PA22,1.0,REC,PLT,31.0,062221N,0147291W,DAYL,10.0,55.0,140.0,4.0,29.7900009155273,NONE
400850,PA28,1.0,REC,PLT,62.0,471220N,0942522W,DUSK,10.0,64.0,200.0,14.0,29.4799995422363,NET
402401,PA20,1.0,REC,PLT,35.0,383825N,0781826W,DAYL,7.0,66.0,360.0,4.0,30.0100002288818,ONB
400390,SR22,1.0,REC,PLT,31.0,354110N,0094159W,NITE,10.0,79.0,183.3730152123169,5.347630952380954,30.1499996185303,COWX
402120,35,1.0,REC,PRPS,45.0,036247N,1183648W,DAYL,8.0,90.0,260.0,5.0,29.9599990844727,UNK
350240,PA36,1.0,REC,PLT,54.0,413725N,0098577W,DAYL,10.0,68.0,219.62931979983668,5.81565365190365,30.1800003051758,AUTR
350240,A75N1(PT17),1.0,REC,PLT,55.0,032912N,0944758W,DAYL,10.0,82.0,20.0,5.0,30.25,UNK
401341,PA32R,1.0,REC,PLT,44.0,333451N,0961045W,DAYL,10.0,0.0,170.0,6.0,29.9599990844727,FSS
600120,182,1.0,REC,PLT,38.0,474710N,1164310W,NITE,10.0,82.0,230.0,5.0,30.0100002288818,AUTR
350340,PA28,1.0,REC,PLT,45.0,354143N,0855113W,DAYL,10.0,81.0,200.0,4.0,30.0900001525879,UNK
550240,A185,1.0,REC,PLT,63.0,613350N,1561340W,DAYL,10.0,55.0,38.6,4.0,29.1399993896484,AUTR
350240,CHALLENGER,1.0,REC,PLT,53.0,353318N,0843111W,DAYL,10.0,88.0,10.0,5.0,30.1299991607666,UNK
509490,CK,1.0,REC,PLT,61.0,452530N,1171554W,DAYL,10.0,78.0,166.279711912921,6.800467372113911,30.0599994659424,NET
509490,CK,1.0,REC,PASS,36.0,452530N,1171554W,DAYL,10.0,78.0,166.279711912921,6.800467372113911,30.0599994659424,NET
450341,RV6,1.0,REC,PLT,31.0,002800N,0008000W,DAYL,10.0,82.0,5.0,8.0,29.9500007629395,AUTR
400192,A36,1.0,REC,PLT,47.0,035354N,0885624W,NDRK,5.0,66.0,197.1958028898177,7.52567106568481,30.1200008392334,UNK
508470,8GCBC,1.0,REC,PLT,59.0,354039N,0934356W,DAYL,10.0,75.0,183.3730152123169,5.347630952380954,30.1499996185303,AUTR
550230,172,1.0,REC,DSTU,41.0,293117N,0951432W,DAYL,10.0,93.0,40.0,6.0,29.8700008392334,AUTR
501390,RV9,1.0,REC,PRPS,42.0,029420N,0083310W,DAYL,10.0,88.0,120.0,7.0,29.9099998474121,COWX
501390,RV9,1.0,REC,PLT,29.0,029420N,0083310W,DAYL,10.0,88.0,120.0,7.0,29.9099998474121,COWX
500401,172,1.0,REC,PASS,24.0,471150N,1132644W,NITE,6.0,61.0,265.1732548105144,10.08408225108225,29.9799995422363,UNK
500401,172,1.0,REC,PASS,59.0,471150N,1132644W,NITE,6.0,61.0,265.1732548105144,10.08408225108225,29.9799995422363,UNK
990000,172,1.0,REC,PLT,23.0,444840N,0925511W,DAYL,10.0,70.0,190.0,3.0,30.1000003814697,UNK
300093,H 295,1.0,REC,PLT,44.0,652350N,1475046W,DAYL,10.0,46.0,250.0,10.0,30.3700008392334,FSS
550092,172,1.0,REC,PLT,29.0,394035N,0753611W,DAYL,10.0,81.0,150.0,6.0,30.1700000762939,AUTR
251094,PA-28-181,1.0,REC,PLT,57.0,034824N,1173859W,NITE,10.0,95.0,270.0,10.0,29.8899993896484,FSS
251094,PA-28-181,1.0,REC,KPLT,50.0,034824N,1173859W,NITE,10.0,95.0,270.0,10.0,29.8899993896484,FSS
300230,PA18,1.0,REC,PLT,63.0,612010N,1424055W,DAYL,10.0,48.0,219.62931979983668,5.81565365190365,30.1800003051758,UNK
400341,M20R,1.0,REC,PLT,45.0,026845N,0803115W,DAYL,10.0,82.0,160.0,8.0,29.9699993133545,NET
300240,182,1.0,REC,PLT,59.0,255951N,0801430W,DAYL,10.0,79.0,80.0,7.0,29.9599990844727,AUTR
508490,PA32,1.0,REC,PLT,63.0,403146N,0861015W,DAYL,10.0,63.0,100.0,12.0,30.4599990844727,UNK
550240,PA46,1.0,TP,PLT,59.0,031426N,0961248W,DAYL,10.0,75.0,20.0,10.0,30.0799999237061,AUTR
301300,AT 402,1.0,TP,PLT,26.0,323326N,0114413W,NITE,10.0,88.0,209.92835497835492,5.571285714285713,29.7199993133545,COMP
300095,R182,1.0,REC,PLT,61.0,031541N,0009249W,DAYL,10.0,86.0,340.0,4.0,29.8700008392334,NET
400192,S2R,1.0,REC,PLT,29.0,032450N,0845215W,DAYL,10.0,68.0,90.0,15.0,30.3299999237061,NONE
550094,172RG,1.0,REC,FLTI,22.0,402511N,0865326W,DAYL,10.0,68.0,90.0,4.0,26.0,AUTR
550094,172RG,1.0,REC,DSTU,20.0,402511N,0865326W,DAYL,10.0,68.0,90.0,4.0,26.0,AUTR
551900,PA18,1.0,REC,PLT,46.0,068260N,0143561W,DAYL,9.0,43.0,170.0,8.0,29.9200000762939,AUTR
551090,PA30,2.0,REC,PLT,47.0,593845N,1512832W,DUSK,10.0,57.0,60.11812049062051,3.0,30.3600006103516,UNK
551090,PA30,2.0,REC,PRPS,42.0,593845N,1512832W,DUSK,10.0,57.0,60.11812049062051,3.0,30.3600006103516,UNK
400342,E75,1.0,REC,PLT,64.0,342637N,0822123W,DAYL,10.0,61.0,60.0,5.0,30.3400001525879,UNK
400332,CH 750,1.0,REC,PLT,52.0,038150N,0935324W,DAYL,10.0,64.0,140.0,8.0,30.2900009155273,AUTR
400341,S2R,1.0,TP,PLT,31.0,354132N,0088410W,DAYL,10.0,68.0,70.0,6.0,30.1800003051758,NET
551090,PA 12,1.0,REC,PLT,62.0,451123N,1235738W,DAYL,10.0,63.0,159.232827340545,9.744687049062051,30.0699996948242,NET
552330,182,1.0,REC,PLT,32.0,584022N,1563833W,DAYL,10.0,57.0,80.0,15.0,29.2700004577637,AUTR
508250,172S,1.0,REC,FLTI,29.0,295330N,0975245W,DUSK,10.0,75.0,70.0,7.0,29.9200000762939,AUTR
508250,F1,1.0,REC,PLT,56.0,295330N,0975245W,DUSK,10.0,75.0,70.0,7.0,29.9200000762939,AUTR
400192,7AC,1.0,REC,PLT,64.0,040043N,0805443W,DAYL,10.0,68.0,220.0,4.0,30.0900001525879,ONB
401240,T182,1.0,REC,PLT,61.0,342317N,1195024W,DAYL,7.0,19.0,60.0,4.0,29.8700008392334,UNK
550230,170,1.0,REC,PLT,53.0,401424N,0753322W,DAYL,10.0,66.0,230.1069504227283,7.0,30.1499996185303,NET
550230,170,1.0,REC,PRPS,47.0,401424N,0753322W,DAYL,10.0,66.0,230.1069504227283,7.0,30.1499996185303,NET
350240,172N,1.0,REC,DSTU,34.0,030315N,0953322W,DAYL,10.0,79.0,20.0,11.0,30.1399993896484,AUTR
551096,170B,1.0,REC,PLT,37.0,613515N,1502354W,DAYL,10.0,55.0,40.0,9.0,29.3099994659424,NWS
509900,T210,1.0,REC,PASS,39.0,381553N,1191322W,DAYL,10.0,81.0,220.0,12.0,30.2000007629395,AUTR
450240,PA46R-350T,1.0,TS,PLT,62.0,362221N,0094625W,DAYL,10.0,60.0,270.0,18.0,30.0,NWS
400190,BE-36,1.0,REC,PLT,62.0,341052N,0079150W,NDRK,10.0,68.0,138.6792286300042,8.66356212977769,29.9300003051758,NONE
402341,P92,1.0,REC,FLTI,40.0,003930N,0007694W,DAYL,10.0,77.0,170.0,10.0,29.8700008392334,AUTR
402341,P92,1.0,REC,DSTU,64.0,003930N,0007694W,DAYL,10.0,77.0,170.0,10.0,29.8700008392334,AUTR
550230,182,1.0,REC,PLT,61.0,404746N,0734812W,DAYL,10.0,64.0,50.0,10.0,30.1800003051758,UNK
552310,172,1.0,REC,DSTU,22.0,046122N,0925343W,DUSK,10.0,43.0,295.6079661454818,9.364839466089466,30.2099990844727,UNK
550470,DR1,1.0,REC,PLT,61.0,373447N,0762635W,DAYL,10.0,72.0,250.0,5.0,29.9699993133545,AUTR
552230,PA28,1.0,REC,PLT,61.0,451914N,0122334W,DAYL,10.0,68.0,219.62931979983668,5.81565365190365,30.1800003051758,AUTR
551240,XLS,1.0,REC,PLT,33.0,431610N,1121328W,DUSK,10.0,55.0,230.0,28.0,29.8600006103516,NET
551240,XLS,1.0,REC,PASS,65.0,431610N,1121328W,DUSK,10.0,55.0,230.0,28.0,29.8600006103516,NET
300230,7AC,1.0,REC,FLTI,65.0,383218N,0106255W,DAYL,10.0,54.0,320.0,13.0,30.3700008392334,AUTR
350341,Quad City Challenger,1.0,REC,PLT,55.0,432534N,0071342W,DAYL,10.0,65.0,308.3518737120961,7.6997031327805345,30.0499992370605,AUTR
550094,M20F,1.0,REC,PLT,39.0,393448N,0104510W,DAYL,10.0,66.0,115.52989737773404,6.0,30.2399997711182,AUTR
550094,M20F,1.0,REC,PASS,34.0,393448N,0104510W,DAYL,10.0,66.0,115.52989737773404,6.0,30.2399997711182,AUTR
552230,180,1.0,REC,PLT,43.0,631946N,1425713W,DAYL,10.0,43.0,330.0,3.0,29.6700000762939,AUTR
452342,180,1.0,REC,PLT,52.0,424445N,1184026W,DAYL,10.0,73.0,177.6250671146082,6.4706158008658,30.2600002288818,ONB
452342,180,1.0,REC,PASS,36.0,424445N,1184026W,DAYL,10.0,73.0,177.6250671146082,6.4706158008658,30.2600002288818,ONB
450120,172,1.0,REC,PLT,48.0,445319N,0011666W,DAYL,4.0,0.0,164.62222297823436,5.2,29.886443759796403,ONB
301300,414,2.0,REC,CPLT,36.0,265026N,0080132W,DAYL,10.0,84.0,120.0,9.0,30.0400009155273,UNK
350241,S-7,1.0,REC,PLT,52.0,475849N,1164711W,DAYL,10.0,81.0,240.0,7.0,30.0300006866455,AUTR
350241,S-7,1.0,REC,PRPS,57.0,475849N,1164711W,DAYL,10.0,81.0,240.0,7.0,30.0300006866455,AUTR
450240,Alpha Trainer,1.0,REC,PLT,32.0,361622N,0801737W,DAYL,10.0,81.0,240.0,6.0,30.0599994659424,UNK
553490,PA24,1.0,REC,PLT,46.0,384455N,0765721W,DAYL,10.0,66.0,210.0,11.0,30.0699996948242,AUTR
350191,STOL CH801,1.0,REC,PLT,59.0,003524N,0085139W,DAYL,10.0,81.0,170.0,7.0,29.8600006103516,NET
300490,Sea Rey,1.0,REC,PLT,45.0,341644N,0114814W,DAYL,10.0,91.0,190.0,8.0,28.0,AUTR
550300,C54,4.0,REC,PLT,60.0,595937N,1415045W,DAYL,8.0,37.0,281.9,7.36,29.2700004577637,FSS
550300,C54,4.0,REC,CPLT,59.0,595937N,1415045W,DAYL,8.0,37.0,281.9,7.36,29.2700004577637,FSS
253094,99,2.0,TP,PLT,28.0,443153N,0694037W,DAYL,10.0,50.0,330.0,3.0,29.7199993133545,AUTR
350193,152,1.0,REC,PLT,53.0,047647N,1221729W,DAYL,10.0,63.0,270.0,4.0,30.5200004577637,UNK
350000,T182,1.0,REC,PLT,53.0,293138N,0904552W,DAYL,7.0,70.0,30.0,13.0,30.1900005340576,UNK
400192,PA-28,1.0,REC,PLT,23.0,405610N,0081018W,NITE,10.0,48.0,310.0,3.0,30.0499992370605,AUTR
508490,A1,1.0,REC,PLT,37.0,047831N,1191416W,DAYL,10.0,61.0,163.26709819071118,7.308018689643688,29.9400005340576,UNK
250070,182Q,1.0,REC,PLT,56.0,442927N,1035134W,DAYL,10.0,23.0,80.0,3.0,30.1599998474121,AUTR
402342,PA-28-180,1.0,REC,PLT,34.0,341556N,0110020W,DAYL,9.0,75.0,240.0,10.0,30.1599998474121,FSS
552230,185,1.0,REC,PLT,63.0,612458N,1493030W,DAYL,10.0,36.0,230.0,4.0,30.4200000762939,AUTR
450240,AA5,1.0,REC,PLT,41.0,301056N,0951134W,DAYL,2.5,59.0,212.5754899606997,8.018592466529002,30.0100002288818,UNK
450240,AA5,1.0,REC,PRPS,46.0,301056N,0951134W,DAYL,2.5,59.0,212.5754899606997,8.018592466529002,30.0100002288818,UNK
550230,CCX-2000,1.0,REC,PLT,47.0,040952N,0105949W,DAYL,10.0,32.0,179.8814997670028,7.808476190476191,29.8500003814697,NWS
300230,8KCAB,1.0,REC,PLT,64.0,413547N,0010948W,DAYL,10.0,61.0,270.0,29.0,30.0599994659424,NET
301230,172,1.0,REC,PLT,20.0,037639N,0009790W,DAYL,10.0,97.0,197.1958028898177,7.52567106568481,30.1200008392334,AUTR
402270,235,1.0,REC,PLT,34.0,341754N,0112058W,DAYL,10.0,70.0,150.0,9.0,30.1100006103516,UNK
400341,PA28,1.0,REC,FLTI,51.0,030440N,0975756W,NITE,10.0,82.0,140.0,7.0,29.9300003051758,NWS
400341,PA28,1.0,REC,DSTU,39.0,030440N,0975756W,NITE,10.0,82.0,140.0,7.0,29.9300003051758,NWS
551092,172N,1.0,REC,PLT,65.0,292117N,0822814W,DAYL,10.0,66.0,182.1702255368382,6.791559076759154,29.9599990844727,AUTR
551095,T210K,1.0,REC,PLT,64.0,355247N,0106167W,NITE,14.0,32.0,190.0,11.0,30.2299995422363,NET
551095,T210K,1.0,REC,PRPS,62.0,355247N,0106167W,NITE,14.0,32.0,190.0,11.0,30.2299995422363,NET
552230,A185,1.0,REC,PLT,29.0,461822N,1191830W,DAYL,10.0,34.0,250.0,3.0,30.4099998474121,NWS
300490,172,1.0,REC,PLT,55.0,332749N,0882251W,DAYL,10.0,84.0,174.50038685805114,4.0,30.0400009155273,AUTR
552230,7ECA,1.0,REC,PLT,62.0,032232N,0944241W,DAYL,9.2,84.0,219.8238597639885,6.283480835546576,30.0200004577637,UNK
552300,60,2.0,TF,CPLT,27.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
552300,60,2.0,TF,PASS,60.0,042651N,0087545W,NITE,10.0,52.0,80.0,7.0,16.0,AUTR
502120,GA7,2.0,REC,PLT,65.0,042938N,0791424W,NITE,0.75,30.0,280.0,20.0,29.8500003814697,COWX
552300,400A,2.0,TF,PLT,41.0,303643N,0812740W,DAYL,1.20000004768372,73.0,290.0,17.0,30.0599994659424,COWX
552300,400A,2.0,TF,CPLT,61.0,303643N,0812740W,DAYL,1.20000004768372,73.0,290.0,17.0,30.0599994659424,COWX
350250,J3C,1.0,REC,PLT,40.0,261043N,0975826W,DAYL,10.0,73.0,100.0,8.0,30.2099990844727,AUTR
509250,J3C,1.0,REC,PLT,40.0,261043N,0975826W,DAYL,10.0,73.0,100.0,8.0,30.2099990844727,AUTR
300310,SR22,1.0,REC,PLT,47.0,394129N,0835928W,DUSK,10.0,73.0,150.0,4.0,30.0900001525879,AUTR
300310,SR22,1.0,REC,FLTI,35.0,394129N,0835928W,DUSK,10.0,73.0,150.0,4.0,30.0900001525879,AUTR
300192,150F,1.0,REC,PLT,25.0,033168N,1114835W,DAYL,10.0,82.0,120.0,5.0,29.7800006866455,AUTR
300192,150F,1.0,REC,PLT,25.0,033168N,1114835W,DAYL,10.0,82.0,120.0,5.0,29.7800006866455,AUTR
800250,M35,1.0,REC,PLT,65.0,301456N,0985640W,DAYL,10.0,73.0,150.0,7.0,30.0599994659424,NWS
800250,M35,1.0,REC,PRPS,64.0,301456N,0985640W,DAYL,10.0,73.0,150.0,7.0,30.0599994659424,NWS
350240,PA-22-135,1.0,REC,PLT,43.0,471338N,0102310W,NDRK,10.0,36.0,80.0,9.0,29.5200004577637,UNK
508341,SuperSTOL,1.0,REC,PLT,64.0,003022N,0903314W,DAYL,10.0,25.0,30.0,5.0,30.2000007629395,NWS
350191,A,1.0,REC,PLT,62.0,043267N,0855945W,DAYL,10.0,61.0,220.0,9.0,30.0799999237061,UNK
